,housing_median_age,total_rooms,long_lat_cluster,median_income_Power2,ocean_proximity_INLAND,ocean_proximity_NEAR OCEAN,median_income_Power2_multiply_housing_median_age,median_income_Power2_divide_long_lat_cluster,median_house_value
3900,1.0574557,-0.50679123,0,-1.0780209,0.0,0.0,-1.1399593,0.0,203800.0
2095,0.51411223,-0.45509806,2,-1.1110898,1.0,0.0,-0.57122487,-0.555544912815094,53400.0
6122,0.27877948,0.32089403,0,-0.471195,0.0,0.0,-0.1313595,0.0,144400.0
12959,-0.924826,1.4520329,5,-0.5762816,1.0,0.0,0.53296024,-0.1152563214302063,99900.0
6369,0.90295583,0.94896656,0,0.47338754,1.0,0.0,0.42744803,0.0,262000.0
10873,0.19995128,-0.95616275,0,-0.20684461,0.0,0.0,-0.041358843,0.0,155200.0
13166,-0.924826,0.36601004,1,0.078649595,1.0,0.0,-0.072737195,0.0786495953798294,221200.0
10996,-0.43834656,1.6176877,0,-0.39323398,0.0,0.0,0.17237277,0.0,183600.0
6012,-0.8433539,0.8576909,0,0.3123114,1.0,0.0,-0.26338905,0.0,113500.0
14269,1.3648887,-2.406527,4,-1.8696771,0.0,1.0,-2.551901,-0.46741926670074463,93800.0
11076,0.27877948,-0.29539382,0,0.35249862,0.0,0.0,0.09826938,0.0,234500.0
3823,-0.2775492,1.2107925,0,-0.6711808,0.0,0.0,0.18628569,0.0,281700.0
11364,-0.35785517,1.0806684,0,0.98279893,0.0,0.0,-0.35169968,0.0,211400.0
1261,-1.7469116,1.9806621,1,0.85125244,1.0,0.0,-1.4870628,0.8512524366378784,156500.0
760,0.19995128,0.7221586,1,-0.41191366,0.0,0.0,-0.08236266,-0.41191366314888,161800.0
18936,-1.9958508,0.709651,1,1.0158362,0.0,0.0,-2.0274575,1.015836238861084,176100.0
13231,-1.9958508,1.0399384,0,1.5139841,1.0,0.0,-3.0216863,0.0,286300.0
4316,-1.1700983,0.5922567,0,-1.1029273,0.0,0.0,1.2905334,0.0,210000.0
4694,1.8225651,0.07444634,0,0.97581655,0.0,0.0,1.7784891,0.0,486400.0
18935,-0.5998577,0.27154645,1,1.6418606,0.0,0.0,-0.9848827,1.6418606042861938,320400.0
13796,-1.1700983,-1.3717251,0,-1.4980943,1.0,0.0,1.7529176,0.0,57900.0
3069,0.5922002,-0.46450517,2,-1.6111692,1.0,0.0,-0.95413476,-0.8055846095085144,52100.0
15820,1.8225651,-0.21135466,1,-1.1606119,0.0,0.0,-2.1152906,-1.160611867904663,250000.0
8124,0.5922002,-1.2483238,0,-1.5894761,0.0,1.0,-0.9412881,0.0,100000.0
16584,0.35740978,-0.19299781,5,-0.014315339,1.0,0.0,-0.005116442,-0.002863067761063576,141700.0
12985,0.27877948,0.5311687,5,-0.16272895,1.0,0.0,-0.04536549,-0.0325457900762558,117100.0
16130,1.5178846,0.48767108,1,-0.31740248,0.0,0.0,-0.48178035,-0.3174024820327759,375000.0
8889,0.27877948,1.6737282,0,0.08564829,0.0,0.0,0.023876986,0.0,383300.0
14788,0.27877948,-0.19756885,4,-1.0043643,0.0,1.0,-0.27999613,-0.2510910630226135,159400.0
4303,0.041660286,0.6965469,0,-1.1088873,0.0,0.0,-0.046196565,0.0,253300.0
7245,-0.35785517,0.22364107,0,-0.6562674,0.0,0.0,0.23484868,0.0,193800.0
4434,0.4358511,-0.29635984,0,-1.0447156,0.0,0.0,-0.45534045,0.0,159600.0
2940,0.27877948,-1.144692,2,-1.2930332,1.0,0.0,-0.36047113,-0.6465166211128235,53400.0
13912,0.27877948,0.72123694,4,-1.3587971,1.0,0.0,-0.37880474,-0.33969926834106445,47800.0
8259,0.12091529,-0.6609249,0,-0.73518395,0.0,1.0,-0.088894986,0.0,159400.0
8297,1.6704355,0.5550076,0,-0.005419479,0.0,1.0,-0.00905289,0.0,398100.0
5078,1.5178846,-1.0157157,0,-0.06409505,0.0,0.0,-0.09728889,0.0,93100.0
14655,0.51411223,-0.83787644,4,-0.8208897,0.0,1.0,-0.42202944,-0.20522242784500122,169600.0
8393,-0.924826,0.78118646,0,-0.39230946,0.0,0.0,0.362818,0.0,129200.0
6915,0.12091529,0.09105817,0,2.2344675,0.0,0.0,0.2701813,0.0,498600.0
11576,-1.1700983,-1.0208337,0,-0.5031491,0.0,0.0,0.5887339,0.0,179200.0
2321,-1.9127636,-1.0633576,2,-1.410091,1.0,0.0,2.6971707,-0.7050455212593079,113400.0
18938,-1.0882025,-0.9536525,1,1.2858373,1.0,0.0,-1.3992513,1.2858372926712036,197700.0
20330,-0.2775492,0.7422891,0,1.3352461,0.0,0.0,-0.3705965,0.0,340600.0
10214,-0.037821658,0.16259098,0,-0.43714747,0.0,0.0,0.016533641,0.0,218600.0
765,0.51411223,-1.6227113,1,0.24476779,0.0,0.0,0.12583812,0.24476778507232666,162100.0
1750,0.51411223,-0.44988894,1,-0.7866733,0.0,0.0,-0.40443838,-0.7866733074188232,146100.0
4445,0.5922002,-1.3999898,0,-1.4536275,0.0,0.0,-0.86083853,0.0,158300.0
7844,0.19995128,0.31079355,0,-0.3491016,0.0,0.0,-0.06980331,0.0,150900.0
1727,0.67012244,-0.49190262,1,-2.006247,0.0,0.0,-1.3444312,-2.006247043609619,68600.0
12311,-1.2521273,0.65884507,4,-0.97462577,1.0,0.0,1.2203555,-0.2436564415693283,122900.0
17382,-0.5998577,-0.28768265,2,0.69844425,0.0,0.0,-0.41896716,0.3492221236228943,152500.0
20097,-1.1700983,-0.12238102,5,-0.29811138,1.0,0.0,0.3488196,-0.05962227582931519,93300.0
4735,1.4414437,-0.4405431,0,1.1797532,0.0,0.0,1.7005478,0.0,474100.0
8752,0.5922002,-1.0685482,0,1.1892166,0.0,0.0,0.7042543,0.0,339500.0
9601,1.5942142,0.5333048,5,-1.5943052,1.0,0.0,-2.541664,-0.3188610315322876,88500.0
13,1.8225651,-1.6078035,1,-0.7039193,0.0,0.0,-1.2829387,-0.7039192914962769,191300.0
17441,-1.7469116,0.7354605,2,0.7676631,0.0,1.0,-1.3410397,0.38383156061172485,198300.0
17961,-0.037821658,0.94973904,1,1.4035541,0.0,0.0,-0.053084742,1.403554081916809,335900.0
5089,0.12091529,-0.96748275,0,-1.7881399,0.0,0.0,-0.21621346,0.0,100000.0
9135,-1.4165713,3.0102541,0,1.2518712,1.0,0.0,-1.7733648,0.0,225200.0
8642,0.4358511,-2.1389475,0,1.6078286,0.0,1.0,0.7007739,0.0,500001.0
10615,-1.9958508,0.74274176,0,1.5181999,0.0,0.0,-3.0301006,0.0,329100.0
1501,-0.5190162,0.0041990643,1,0.7036826,0.0,0.0,-0.36522266,0.7036826014518738,227800.0
10306,-1.1700983,1.6459072,0,1.4446092,0.0,0.0,-1.6903347,0.0,268200.0
16391,-1.0064436,0.21956943,5,-0.68180907,1.0,0.0,0.6862024,-0.13636181354522706,112500.0
13359,-1.334286,1.4985396,0,1.1001441,1.0,0.0,-1.467907,0.0,202300.0
4347,0.35740978,1.8959439,0,0.43238136,0.0,0.0,0.15453732,0.0,500001.0
9875,0.35740978,-0.29057074,1,-0.620621,0.0,0.0,-0.22181602,-0.6206210255622864,161800.0
15342,0.51411223,0.08126944,4,0.10778432,0.0,1.0,0.05541324,0.02694608084857464,125600.0
16727,-1.7469116,2.2358928,2,0.10114701,0.0,0.0,-0.17669488,0.05057350546121597,250600.0
390,1.3648887,-0.54768413,1,-0.5925367,0.0,0.0,-0.80874664,-0.5925366878509521,211600.0
2896,1.8225651,-2.0291939,2,-1.6775173,1.0,0.0,-3.0573845,-0.838758647441864,42500.0
3937,-1.2521273,1.6432263,0,0.34595522,0.0,0.0,-0.43317997,0.0,299300.0
14384,1.2114224,-0.58266526,4,0.3802381,0.0,1.0,0.46062896,0.09505952149629593,321800.0
8459,0.27877948,-1.1037896,0,0.29302523,0.0,0.0,0.08168942,0.0,230000.0
6492,0.12091529,0.1382154,0,0.09140217,1.0,0.0,0.01105192,0.0,166300.0
16163,1.8225651,-0.29249847,1,0.32318923,0.0,0.0,0.5890334,0.32318922877311707,324700.0
8420,0.67012244,-0.42299706,0,-0.36849138,0.0,0.0,-0.24693434,0.0,167700.0
11261,0.35740978,-0.02908125,0,0.6335421,0.0,0.0,0.22643414,0.0,169000.0
668,0.5922002,-0.5683941,1,0.25233275,0.0,0.0,0.14943151,0.25233274698257446,197300.0
538,0.041660286,1.3769706,1,-0.78727114,0.0,0.0,-0.03279794,-0.7872711420059204,173400.0
5581,-0.11752352,0.5123177,0,-0.45762807,0.0,0.0,0.05378206,0.0,223400.0
18349,-0.35785517,0.98177266,1,0.38703096,0.0,1.0,-0.13850103,0.3870309591293335,387500.0
596,0.27877948,0.42130238,1,0.9799759,0.0,0.0,0.27319717,0.9799758791923523,259300.0
175,1.8225651,-0.47184902,1,-1.13848,0.0,0.0,-2.0749538,-1.1384799480438232,128600.0
1279,-0.5190162,-0.083506085,1,0.5967515,1.0,0.0,-0.3097237,0.5967515110969543,253900.0
13154,-0.68086463,-0.74508226,1,0.469035,1.0,0.0,-0.31934935,0.46903499960899353,363300.0
3858,1.0574557,-1.4888582,0,2.325771,0.0,0.0,2.4593997,0.0,500001.0
11347,0.51411223,-0.08094928,0,0.3013055,0.0,0.0,0.15490484,0.0,182300.0
14355,-0.19743578,-1.7269152,4,0.19670428,0.0,1.0,-0.038836464,0.04917607083916664,162000.0
8493,-1.2521273,0.2584153,0,-0.4627133,0.0,0.0,0.5793759,0.0,173600.0
5576,0.5922002,-0.6495989,0,0.7351632,0.0,0.0,0.43536383,0.0,239600.0
2973,-1.0882025,-0.5981262,2,0.4209838,1.0,0.0,-0.4581156,0.21049189567565918,130100.0
15856,1.8225651,-2.3239357,1,-1.6295575,0.0,0.0,-2.9699745,-1.629557490348816,450000.0
15259,-0.2775492,-0.27521816,4,0.31500453,0.0,1.0,-0.087429255,0.07875113189220428,215800.0
5280,1.5178846,0.86307454,0,2.0947049,0.0,0.0,3.1795204,0.0,500001.0
11008,-1.8297834,2.260591,0,2.1916614,0.0,0.0,-4.010266,0.0,481500.0
1988,0.5922002,-1.7422115,2,-1.5811698,1.0,0.0,-0.9363691,-0.790584921836853,47500.0
983,-0.5190162,0.8676125,1,0.42515314,1.0,0.0,-0.22066137,0.42515313625335693,293200.0
11206,0.5922002,-1.0828629,0,0.8816183,0.0,0.0,0.52209455,0.0,179300.0
2044,0.19995128,-1.3943213,2,-0.69200784,1.0,0.0,-0.13836785,-0.346003919839859,153800.0
12273,-0.8433539,1.2677305,4,-0.9909329,1.0,0.0,0.8357071,-0.2477332204580307,118800.0
12952,0.51411223,0.6239922,5,0.03452914,1.0,0.0,0.017751852,0.006905827671289444,113500.0
7587,0.4358511,0.26302642,0,-1.5279067,0.0,0.0,-0.6659398,0.0,96800.0
5142,1.0574557,-1.4614239,0,-1.233863,0.0,0.0,-1.3047554,0.0,92600.0
2249,0.35740978,0.9997264,2,1.0637999,1.0,0.0,0.38021246,0.5318999290466309,143300.0
14463,-0.037821658,0.17601761,4,-0.3145829,0.0,1.0,0.011898047,-0.0786457285284996,500001.0
18037,-0.11752352,1.2948303,1,1.6731162,0.0,0.0,-0.19663051,1.6731162071228027,405000.0
2019,-0.43834656,-0.32949522,2,-1.689979,1.0,0.0,0.74079645,-0.8449894785881042,49500.0
11230,0.51411223,-1.0880828,0,0.3723638,0.0,0.0,0.19143678,0.0,208700.0
13511,0.74788505,-0.61145455,0,-1.053311,1.0,0.0,-0.78775555,0.0,68100.0
14312,0.27877948,-0.8222046,4,-1.5543983,0.0,1.0,-0.43333435,-0.38859957456588745,77300.0
1386,-1.5815074,0.37689936,1,1.4784659,0.0,0.0,-2.3382049,1.4784659147262573,245200.0
17586,-1.1700983,1.6543622,1,0.36726177,0.0,0.0,-0.42973238,0.36726176738739014,234200.0
8366,-0.19743578,0.94664603,0,-0.7040907,0.0,0.0,0.1390127,0.0,143400.0
20363,-0.5998577,0.5513263,0,1.4437969,0.0,0.0,-0.86607265,0.0,291500.0
10549,-1.9958508,0.2524624,0,0.13517241,0.0,0.0,-0.26978397,0.0,137500.0
2467,0.19995128,-0.32851264,2,-0.8345187,1.0,0.0,-0.16686307,-0.4172593355178833,60000.0
16436,0.19995128,-2.1771338,5,-1.2082176,1.0,0.0,-0.24158466,-0.24164352416992188,175000.0
3438,0.67012244,-0.2733078,0,0.26131877,0.0,0.0,0.17511557,0.0,138600.0
16330,0.19995128,-0.60700405,5,-0.27305722,1.0,0.0,-0.05459814,-0.0546114444732666,162100.0
17684,-0.924826,1.0844961,1,-0.93927985,0.0,0.0,0.86867046,-0.9392798542976379,87500.0
1561,-1.6641525,0.959357,1,2.1229734,0.0,0.0,-3.5329516,2.1229734420776367,425100.0
15520,-0.924826,1.7687583,4,-0.75392866,0.0,0.0,0.69725287,-0.1884821653366089,135300.0
5275,0.5922002,1.0648861,0,2.671047,0.0,0.0,1.5817946,0.0,500001.0
20143,0.4358511,0.23913606,0,-1.2091712,0.0,0.0,-0.5270186,0.0,158300.0
8049,1.2882162,-0.06654254,0,0.39017197,0.0,1.0,0.5026259,0.0,217300.0
17668,1.2882162,0.0880546,1,-0.19336596,0.0,0.0,-0.24909717,-0.19336596131324768,164200.0
6649,0.5922002,0.049124688,0,-1.0951588,0.0,0.0,-0.6485533,0.0,176700.0
8234,1.0574557,-1.8820893,0,-1.0824552,0.0,1.0,-1.1446483,0.0,106300.0
3298,-0.924826,-0.3522285,3,-1.450961,1.0,0.0,1.3418865,-0.4836536645889282,64000.0
2991,0.35740978,0.1141136,2,-0.47603276,1.0,0.0,-0.17013876,-0.23801638185977936,56200.0
1247,-1.4989794,-2.2932563,3,-1.0618914,1.0,0.0,1.5917535,-0.35396381219228107,75000.0
8008,0.5922002,0.23376866,0,0.79297715,0.0,0.0,0.46960124,0.0,216300.0
16999,-1.0882025,0.020929571,1,1.9917158,0.0,0.0,-2.16739,1.9917157888412476,500001.0
13895,-0.8433539,-0.18843868,4,-1.493732,1.0,0.0,1.2597448,-0.373432993888855,54200.0
9017,0.4358511,0.11926413,0,0.63728374,0.0,1.0,0.2777608,0.0,377300.0
9025,-0.76203185,0.80561364,0,1.796744,0.0,1.0,-1.3691761,0.0,500001.0
19174,-0.5998577,-1.0998563,1,1.53569,0.0,0.0,-0.92119545,1.5356899499893188,343100.0
19803,-0.11752352,-0.21782556,3,-0.5552541,1.0,0.0,0.06525542,-0.18508470058441162,41300.0
11634,-1.0064436,-0.99659187,0,-0.18315019,0.0,0.0,0.18433034,0.0,260000.0
4093,1.3648887,-2.6647317,0,-2.0681581,0.0,0.0,-2.8228056,0.0,375000.0
5208,0.9802747,-1.3199519,0,-1.0389225,0.0,0.0,-1.0184295,0.0,128100.0
6575,0.90295583,-0.097216085,0,1.2636876,0.0,0.0,1.1410542,0.0,241700.0
20193,-1.4989794,0.6510704,0,0.47579485,0.0,1.0,-0.7132067,0.0,157300.0
15815,1.8225651,-0.009501601,1,-0.69817793,0.0,0.0,-1.2724748,-0.6981779336929321,490000.0
5421,0.9802747,0.22364107,0,0.5593086,0.0,0.0,0.54827607,0.0,500001.0
10977,0.35740978,-0.20123446,0,0.6441041,0.0,0.0,0.23020911,0.0,213800.0
14970,0.19995128,0.7995495,4,-0.68360895,0.0,0.0,-0.13668849,-0.17090223729610443,135200.0
10790,0.27877948,-1.0182737,0,0.007631722,0.0,0.0,0.0021275675,0.0,407000.0
13358,-1.6641525,1.0521154,0,-0.28581446,1.0,0.0,0.47563887,0.0,150200.0
9436,-1.1700983,0.5112334,5,-1.6864327,1.0,0.0,1.9732921,-0.3372865438461304,103800.0
8216,0.12091529,0.62994784,0,-1.3103613,0.0,1.0,-0.15844272,0.0,141700.0
9561,-1.0064436,-0.45718512,5,0.36981466,1.0,0.0,-0.3721976,0.0739629328250885,110200.0
5152,0.74788505,-0.6963456,0,-1.493873,0.0,0.0,-1.1172453,0.0,95100.0
19260,-0.2775492,0.40843415,1,0.37627432,0.0,0.0,-0.10443464,0.37627431750297546,179200.0
6446,0.67012244,-0.82822245,0,1.6239104,1.0,0.0,1.0882188,0.0,500001.0
20597,0.35740978,-0.17302889,5,-1.1749203,1.0,0.0,-0.419928,-0.23498406410217285,68700.0
3339,-1.0882025,-1.5077316,1,-0.118177116,1.0,0.0,0.12860063,-0.11817711591720581,103100.0
2795,0.51411223,0.32779574,2,-0.9996957,1.0,0.0,-0.5139558,-0.4998478591442108,80600.0
8879,1.8225651,0.103010125,0,1.8933903,0.0,0.0,3.4508271,0.0,500001.0
18659,-0.5998577,0.8197938,1,-0.3494352,0.0,1.0,0.2096114,-0.3494352102279663,264300.0
12620,-0.924826,0.6200046,5,1.4212246,1.0,0.0,-1.3143855,0.2842449188232422,216800.0
19514,1.3648887,0.1739059,5,-0.8255761,1.0,0.0,-1.1268195,-0.16511522531509398,77700.0
18143,-0.68086463,0.7829458,1,1.5073034,0.0,0.0,-1.0262696,1.5073033571243286,451400.0
16344,-1.4989794,-0.6575219,5,0.9532277,1.0,0.0,-1.4288688,0.1906455397605896,153900.0
16891,1.8225651,0.13168778,1,1.1699237,0.0,1.0,2.132262,1.1699236631393433,500000.0
9855,0.041660286,1.3077284,1,0.35344043,0.0,1.0,0.01472443,0.35344043374061584,450000.0
4531,1.1345036,-0.56729954,0,-1.3089792,0.0,0.0,-1.4850416,0.0,152500.0
177,1.4414437,-0.043948334,1,-0.7419473,0.0,0.0,-1.0694753,-0.7419472932815552,182700.0
17218,1.8225651,-1.2089528,2,-1.1637517,0.0,0.0,-2.1210132,-0.5818758606910706,300000.0
9145,-1.334286,3.5249279,0,0.64192235,0.0,0.0,-0.856508,0.0,195300.0
13883,-1.6641525,1.694951,0,-0.24128406,1.0,0.0,0.40153345,0.0,108800.0
19102,-0.35785517,0.21343488,1,0.70019203,0.0,0.0,-0.25056735,0.7001920342445374,196500.0
7794,0.67012244,-0.9801073,0,-0.18925998,0.0,0.0,-0.12682736,0.0,153600.0
19356,-1.0064436,1.027279,1,-0.118177116,0.0,0.0,0.1189386,-0.11817711591720581,171900.0
46,1.6704355,-1.0144373,1,-1.2425228,0.0,0.0,-2.0755544,-1.2425228357315063,142500.0
6074,0.19995128,0.30316535,0,1.7058463,0.0,0.0,0.34108615,0.0,380900.0
74,-0.68086463,-1.4056665,1,-0.8666542,0.0,0.0,0.5900742,-0.8666542172431946,137500.0
5983,-0.68086463,2.445327,0,1.1526227,1.0,0.0,-0.78478,0.0,239500.0
17290,0.4358511,0.5988684,2,1.1314499,0.0,0.0,0.4931437,0.5657249689102173,500001.0
18252,0.5922002,-0.20674726,1,0.90864617,0.0,0.0,0.5381005,0.9086461663246155,354500.0
12472,1.2114224,-0.0062654424,5,-1.561238,1.0,0.0,-1.8913188,-0.31224761009216306,115100.0
3377,-0.76203185,-0.09291841,0,-0.8753938,0.0,0.0,0.66707796,0.0,175000.0
7969,1.0574557,-0.9038583,0,0.12389417,0.0,0.0,0.13101259,0.0,152100.0
12375,-1.7469116,3.027969,4,0.3788765,1.0,0.0,-0.6618638,0.09471912682056427,194500.0
20567,-1.0882025,1.7671372,5,1.004052,1.0,0.0,-1.0926119,0.20081040859222413,165000.0
3308,-1.4165713,-1.6227113,3,-1.4807925,1.0,0.0,2.0976481,-0.49359750747680664,77300.0
18811,-0.43834656,-0.15062122,3,-1.0753089,1.0,0.0,0.47135797,-0.3584363063176473,64500.0
16333,-0.76203185,-0.3522285,5,0.83066773,1.0,0.0,-0.63299525,0.16613354682922363,130600.0
12982,-1.0882025,1.016696,5,-0.36380526,1.0,0.0,0.39589378,-0.07276105284690856,119800.0
15185,-1.7469116,0.861421,4,0.40585673,0.0,0.0,-0.7089958,0.101464182138443,167600.0
14861,-0.68086463,-0.6304562,4,-0.75067717,0.0,1.0,0.51110953,-0.1876692920923233,145800.0
9069,0.35740978,0.1851232,0,-0.57901824,1.0,0.0,-0.20694678,0.0,93000.0
2818,0.67012244,-0.300229,2,-1.2369362,1.0,0.0,-0.8288987,-0.6184681057929993,53200.0
4220,1.6704355,0.21069968,0,2.5001962,0.0,0.0,4.176417,0.0,500001.0
5475,1.2114224,-1.2578887,0,0.08615245,0.0,0.0,0.10436701,0.0,325800.0
6901,0.35740978,-1.4298794,0,-1.1075001,0.0,0.0,-0.39583135,0.0,203300.0
15205,-1.9127636,1.5607119,4,0.9584516,0.0,0.0,-1.8332914,0.2396129071712494,294100.0
2842,0.5922002,-0.632701,2,-0.4405292,1.0,0.0,-0.26088148,-0.22026459872722626,73100.0
6599,1.8225651,-0.92865765,0,-0.2801312,0.0,0.0,-0.51055735,0.0,163800.0
5303,1.1345036,0.29485127,0,1.5108614,0.0,0.0,1.7140777,0.0,500001.0
771,0.041660286,0.31585464,1,-0.2514126,0.0,0.0,-0.010473921,-0.25141260027885437,150000.0
11399,-0.43834656,0.98365676,0,1.5373298,0.0,0.0,-0.67388326,0.0,318200.0
4201,0.8254944,-0.9851709,0,-1.0892622,0.0,0.0,-0.8991799,0.0,176700.0
9376,0.12091529,0.13023207,1,1.1197113,0.0,0.0,0.13539022,1.1197112798690796,300900.0
522,1.8225651,-0.77923596,1,0.997764,0.0,0.0,1.8184898,0.997763991355896,333000.0
6516,-0.5190162,1.6618819,0,-0.48180702,1.0,0.0,0.25006565,0.0,182600.0
321,-0.19743578,-0.80661535,1,-1.3032897,0.0,0.0,0.25731602,-1.3032896518707275,85800.0
9199,-1.4989794,0.005000712,2,-0.6116279,1.0,0.0,0.9168176,-0.3058139383792877,124100.0
2295,-0.2775492,0.42130238,2,-0.99277,1.0,0.0,0.27554253,-0.49638500809669495,90600.0
13836,-1.0882025,1.3761412,0,-0.03107106,1.0,0.0,0.033811603,0.0,90800.0
8637,0.90295583,-1.279842,0,0.9815165,0.0,0.0,0.88626605,0.0,500001.0
5111,1.5178846,-0.06991974,0,0.3655165,0.0,0.0,0.5548119,0.0,138700.0
18585,-0.8433539,-1.0946188,1,-1.2478638,0.0,0.0,1.0523908,-1.24786376953125,171300.0
14505,-1.9958508,2.9295857,4,0.07380171,0.0,1.0,-0.1472972,0.018450427800416946,280800.0
12593,0.74788505,-0.62373364,5,-0.97989863,1.0,0.0,-0.73285156,-0.1959797263145447,101600.0
5267,0.4358511,-0.0038433427,0,1.8753347,0.0,0.0,0.8173667,0.0,500001.0
1288,-0.76203185,0.40372276,1,0.5917113,1.0,0.0,-0.45090285,0.5917112827301025,133900.0
11639,-0.35785517,1.1214905,0,1.1614137,0.0,0.0,-0.41561788,0.0,286700.0
4674,1.8225651,0.28583786,0,0.8173626,0.0,0.0,1.4896965,0.0,500001.0
13548,0.51411223,-0.43950686,0,-1.3181036,1.0,0.0,-0.67765313,0.0,68500.0
8329,0.27877948,-0.2486501,0,-1.4693314,0.0,0.0,-0.40961942,0.0,111200.0
7860,0.5922002,-0.5948051,0,0.07111953,0.0,0.0,0.042117003,0.0,195800.0
16898,1.8225651,-0.17032398,1,0.64543283,0.0,1.0,1.1763433,0.6454328298568726,500001.0
5652,-0.5998577,0.28260386,0,-1.1531146,0.0,1.0,0.69170463,0.0,242300.0
8925,0.19995128,0.49648935,0,0.38215518,0.0,0.0,0.07641242,0.0,381500.0
20383,-0.35785517,0.4218852,0,0.7112536,0.0,0.0,-0.25452578,0.0,228800.0
10877,0.74788505,-0.6575219,0,0.31615773,0.0,0.0,0.23644964,0.0,165300.0
6591,0.4358511,-0.031548176,0,2.671047,0.0,0.0,1.1641787,0.0,500001.0
9710,0.90295583,0.5112334,1,-0.30505756,0.0,0.0,-0.2754535,-0.305057555437088,192300.0
19818,0.27877948,-1.5604275,2,-0.41225064,1.0,0.0,-0.114927016,-0.20612531900405884,109100.0
17810,-0.76203185,1.025826,1,1.3201562,0.0,0.0,-1.0060011,1.320156216621399,268400.0
3331,-1.0882025,-0.6700208,3,-1.1067655,1.0,0.0,1.2043849,-0.36892183621724445,75000.0
1545,-1.6641525,-1.4113506,1,-0.118177116,0.0,0.0,0.19666475,-0.11817711591720581,350000.0
7011,0.27877948,0.7674589,0,-0.8855663,0.0,0.0,-0.24687771,0.0,155600.0
16375,-1.4165713,0.84727603,5,-0.34926853,1.0,0.0,0.49476376,-0.06985370516777038,94100.0
20385,-0.2775492,0.81207883,0,1.0905131,0.0,0.0,-0.30267105,0.0,242100.0
15697,1.8225651,-0.6170287,1,2.264104,0.0,0.0,4.126477,2.264103889465332,500001.0
16668,-1.0882025,1.0851928,2,-0.600754,0.0,1.0,0.653742,-0.3003770112991333,262500.0
17257,1.8225651,-0.54118073,2,-1.0972867,0.0,1.0,-1.9998764,-0.5486433506011963,226500.0
4950,1.6704355,-0.610341,0,-1.4591638,0.0,0.0,-2.437439,0.0,109400.0
4872,0.8254944,-0.079247154,0,-1.3587971,0.0,0.0,-1.1216794,0.0,127300.0
2720,-0.8433539,-0.34528252,4,-1.0687283,1.0,0.0,0.9013162,-0.2671820819377899,79200.0
19132,1.4414437,-0.007882573,1,0.028836647,0.0,0.0,0.0415664,0.028836647048592567,310300.0
3959,-1.4989794,0.5063377,0,-0.23459975,0.0,0.0,0.35166022,0.0,150000.0
13856,-1.6641525,1.2223867,0,-0.40820748,1.0,0.0,0.6793195,0.0,93100.0
9012,0.51411223,0.9322435,0,1.2244728,0.0,0.0,0.6295164,0.0,448100.0
2547,0.8254944,-0.22897336,3,-1.4545633,0.0,1.0,-1.2007338,-0.4848544200261434,70500.0
9197,-0.924826,-0.8222046,2,0.01599035,1.0,0.0,-0.014788292,0.007995175197720528,106300.0
11152,-0.2775492,0.26893052,0,0.4892955,0.0,0.0,-0.13580358,0.0,191700.0
9604,-0.5998577,1.7876499,5,-0.38206682,1.0,0.0,0.22918572,-0.0764133632183075,95200.0
10717,-1.5815074,-1.6949537,0,0.18570137,0.0,0.0,-0.2936881,0.0,187500.0
1049,-1.0882025,0.91450405,5,-0.6470968,1.0,0.0,0.7041724,-0.12941936254501343,134800.0
1559,-1.0064436,0.9624203,1,1.5152305,0.0,0.0,-1.5249941,1.5152305364608765,341300.0
2523,0.35740978,-2.038933,3,0.08406303,1.0,0.0,0.030044949,0.028021010259787243,87500.0
14122,0.12091529,-0.28960758,4,-0.96700114,0.0,1.0,-0.116925225,-0.24175028502941132,94100.0
5202,1.2114224,-0.43020478,0,-0.3592065,0.0,0.0,-0.4351508,0.0,100000.0
10187,-0.5190162,-0.64508194,0,-1.2451156,0.0,0.0,0.64623517,0.0,55000.0
18457,-0.8433539,0.665126,1,1.2419298,0.0,0.0,-1.0473864,1.2419297695159912,265800.0
4334,1.8225651,0.20108172,0,0.41498438,0.0,0.0,0.75633603,0.0,380300.0
16878,1.2114224,0.15475674,1,0.69947255,0.0,1.0,0.84735674,0.6994725465774536,387100.0
8024,0.5922002,-1.0802559,0,0.6855328,0.0,0.0,0.4059727,0.0,217400.0
9774,0.12091529,-2.5008013,2,-1.0205073,0.0,0.0,-0.123394944,-0.5102536678314209,206300.0
13301,0.8254944,0.3811065,0,-0.06502083,1.0,0.0,-0.053674333,0.0,106700.0
931,-0.19743578,0.03588781,1,0.8440463,0.0,0.0,-0.16664495,0.8440462946891785,223800.0
7288,1.0574557,-1.7131909,0,-0.32072166,0.0,0.0,-0.33914894,0.0,166300.0
8816,0.67012244,-1.0724466,0,2.378185,0.0,1.0,1.5936751,0.0,500001.0
1904,-1.334286,-0.63944715,5,0.46413988,1.0,0.0,-0.61929536,0.09282797574996948,127600.0
6508,-0.76203185,-0.5110628,0,-0.32072166,0.0,0.0,0.24440011,0.0,207100.0
8156,0.67012244,-0.30507636,0,0.55056274,0.0,0.0,0.36894444,0.0,218200.0
9472,-1.0882025,0.18162899,3,-1.342403,1.0,0.0,1.4608064,-0.4474676847457886,96600.0
16765,0.5922002,-0.74625313,1,0.6194084,0.0,1.0,0.3668138,0.6194084286689758,275600.0
