,housing_median_age,total_rooms,long_lat_cluster,median_income_Power2,ocean_proximity_INLAND,ocean_proximity_NEAR OCEAN,ocean_proximity_INLAND_multiply_median_income_Power2,median_income_Power2_multiply_long_lat_cluster,median_house_value
18184,0.35740978,0.4438048,0.1210816,0.88974136,0.0,0.0,0.0,0.107731305,311600.0
8435,0.90295583,-1.275716,-1.0213981,1.093441,0.0,0.0,0.0,-1.1168386,242700.0
12354,-1.2521273,2.1154084,1.3600512,0.1525994,1.0,0.0,0.1525994,0.20754299,148900.0
2206,-2.1623354,1.0301851,0.73212504,0.4571577,1.0,0.0,0.4571577,0.3346966,96500.0
11782,-0.8433539,-1.8318986,1.5516776,-1.9576167,1.0,0.0,-1.9576167,-3.03759,136500.0
2277,0.35740978,-0.6125684,0.73212504,0.47884306,1.0,0.0,0.47884306,0.350573,132200.0
8924,1.8225651,-0.869468,-1.0213981,-1.0123585,0.0,0.0,-0.0,1.034021,500001.0
9323,0.35740978,-1.8100982,0.1210816,-0.6384418,0.0,0.0,-0.0,-0.07730355,231300.0
5451,1.1345036,-1.8883984,-1.0213981,1.1390414,0.0,0.0,0.0,-1.1634147,343100.0
19455,-1.0064436,1.1750425,1.5516776,0.93545896,1.0,0.0,0.93545896,1.4515307,188400.0
17299,-1.0882025,-1.0310936,-1.0213981,-1.213696,0.0,1.0,-0.0,1.2396667,314300.0
8486,0.12091529,-0.22339068,-1.0213981,-0.41300908,0.0,0.0,-0.0,0.4218467,155100.0
16504,0.51411223,-1.0375222,1.5516776,-0.9432348,1.0,0.0,-0.9432348,-1.4635963,102200.0
16487,-0.43834656,-1.5106424,1.5516776,-0.89081734,1.0,0.0,-0.89081734,-1.3822613,105000.0
10604,-1.5815074,0.24515134,-1.0213981,1.6275034,0.0,0.0,0.0,-1.6623288,275000.0
18715,-0.43834656,-0.7733181,1.1032661,-1.518213,1.0,0.0,-1.518213,-1.674993,90100.0
15805,1.7465514,0.3284192,0.1210816,1.131642,0.0,0.0,0.0,0.13702102,500001.0
7236,1.0574557,-0.10584778,-1.0213981,-0.8244687,0.0,0.0,-0.0,0.8421107,156500.0
8453,-0.2775492,-0.1848003,-1.0213981,-0.5518371,0.0,0.0,-0.0,0.56364536,272800.0
6669,1.8225651,0.6549632,-1.0213981,1.0520418,1.0,0.0,1.0520418,-1.0745534,325600.0
15428,-0.76203185,-0.19573897,1.3600512,-1.1131278,0.0,0.0,-0.0,-1.5139108,121700.0
19273,-1.1700983,1.1415883,0.1210816,0.21082863,0.0,0.0,0.0,0.025527468,180000.0
15950,1.5942142,-0.5078586,0.1210816,-0.05170639,0.0,0.0,-0.0,-0.006260692,265000.0
16573,0.51411223,-1.4614239,1.5516776,-0.30001223,1.0,0.0,-0.30001223,-0.46552226,153200.0
17034,-0.35785517,0.15689829,0.1210816,0.061011925,0.0,1.0,0.0,0.0073874216,341500.0
7878,-0.76203185,0.6766388,-1.0213981,0.3832672,0.0,0.0,0.0,-0.39146838,239700.0
14719,0.19995128,0.27806053,1.3600512,0.7738091,0.0,1.0,0.0,1.0524199,220800.0
13607,-0.5190162,1.9768941,-1.0213981,-1.1464103,1.0,0.0,-1.1464103,1.1709414,88800.0
19973,0.12091529,0.40195262,0.73212504,-0.75119054,1.0,0.0,-0.75119054,-0.5499654,113900.0
8808,-0.8433539,-0.92865765,-1.0213981,1.7152847,0.0,1.0,0.0,-1.7519885,500001.0
13141,0.27877948,-0.6349476,1.5516776,0.59324676,1.0,0.0,0.59324676,0.9205277,137500.0
16368,-0.5190162,0.0009878095,1.5516776,-0.5658504,1.0,0.0,-0.5658504,-0.87801737,101600.0
5972,-1.0064436,2.1503778,-1.0213981,0.47385773,1.0,0.0,0.47385773,-0.48399737,275700.0
2751,-0.924826,-0.117141135,1.3600512,-1.3406585,1.0,0.0,-1.3406585,-1.8233643,64000.0
16696,-0.8433539,0.10894409,0.73212504,-1.2400061,0.0,0.0,-0.0,-0.90783954,155800.0
18782,-0.19743578,-1.6092918,1.1032661,-0.19481662,1.0,0.0,-0.19481662,-0.21493457,101600.0
16860,-1.0882025,0.43864882,0.1210816,-0.005419479,0.0,1.0,-0.0,-0.0006561992,144200.0
15335,-0.924826,-0.8633669,1.3600512,-1.0303034,0.0,1.0,-0.0,-1.4012653,85800.0
16046,1.8225651,-0.41888905,0.1210816,0.41358793,0.0,1.0,0.0,0.05007789,219500.0
14870,-0.43834656,-0.44261655,1.3600512,-1.3715618,0.0,1.0,-0.0,-1.8653941,67500.0
15798,1.8225651,-0.48132634,0.1210816,0.21197858,0.0,0.0,0.0,0.025666706,250000.0
3065,0.27877948,0.68283564,0.73212504,-1.2609419,1.0,0.0,-1.2609419,-0.9231671,54700.0
15732,1.8225651,0.4380741,0.1210816,-0.47365603,0.0,0.0,-0.0,-0.05735103,341700.0
15253,-0.5998577,0.4317363,1.3600512,0.47038907,0.0,1.0,0.0,0.6397532,347700.0
9261,-0.68086463,0.023304239,0.73212504,-1.3419479,1.0,0.0,-1.3419479,-0.9824737,51600.0
20494,-0.35785517,0.5670246,-1.0213981,1.3765248,0.0,0.0,0.0,-1.4059798,302000.0
6450,1.2114224,-0.07669754,-1.0213981,1.4610952,1.0,0.0,1.4610952,-1.4923599,500001.0
1447,0.5922002,-2.0633569,0.1210816,0.6328463,1.0,0.0,0.6328463,0.07662604,161300.0
15812,1.8225651,0.89772415,0.1210816,-0.13277133,0.0,0.0,-0.0,-0.016076164,386400.0
342,1.2882162,-1.1914371,0.1210816,-1.1248485,0.0,0.0,-0.0,-0.13619845,82000.0
19262,-0.68086463,0.5333048,0.1210816,0.24476779,0.0,0.0,0.0,0.029636875,140300.0
15327,-0.76203185,0.8430878,1.3600512,1.1760383,0.0,1.0,0.0,1.5994722,274100.0
2794,-0.76203185,-2.584026,0.73212504,-1.465901,1.0,0.0,-1.465901,-1.0732229,137500.0
13976,-1.0064436,-0.001425593,1.3600512,0.34721515,1.0,0.0,0.34721515,0.47223037,133900.0
13995,-1.0064436,1.7778368,-1.0213981,0.059553623,1.0,0.0,0.059553623,-0.060827956,87200.0
11044,-0.43834656,-1.0465423,-1.0213981,0.12148942,0.0,0.0,0.0,-0.12408906,150000.0
11709,-0.2775492,0.056080617,1.5516776,-0.3938221,1.0,0.0,-0.3938221,-0.61108494,171900.0
18939,-1.2521273,1.8754666,0.1210816,1.0056515,0.0,0.0,0.0,0.12176589,195000.0
414,1.8225651,0.36053148,0.1210816,0.40408656,0.0,0.0,0.0,0.048927445,270900.0
12851,0.041660286,0.91727984,1.5516776,0.010695513,1.0,0.0,0.010695513,0.016595988,88200.0
7718,-0.35785517,1.7369741,-1.0213981,-0.3328546,0.0,0.0,-0.0,0.33997706,230000.0
893,0.041660286,0.8185116,0.1210816,0.7056811,0.0,0.0,0.0,0.085444994,248900.0
5150,0.4358511,-1.1248419,-1.0213981,-1.5239669,0.0,0.0,-0.0,1.5565768,90900.0
12449,-0.68086463,-0.5793646,1.3600512,-1.5289414,1.0,0.0,-1.5289414,-2.0794384,44400.0
8673,0.51411223,0.04135551,-1.0213981,0.6290409,0.0,0.0,0.0,-0.6425012,427200.0
15609,-1.6641525,1.2233219,1.3600512,1.4236143,0.0,0.0,0.0,1.9361882,300300.0
9588,-1.6641525,1.6249717,1.5516776,0.70869976,1.0,0.0,0.70869976,1.0996735,127600.0
3541,-0.037821658,1.0298218,-1.0213981,0.8689817,0.0,0.0,0.0,-0.8875762,258000.0
11917,0.67012244,-0.47710946,-1.0213981,-0.460679,1.0,0.0,-0.460679,0.47053665,132100.0
4900,0.5922002,-1.3436561,-1.0213981,-1.7529794,0.0,0.0,-0.0,1.7904898,99300.0
12850,0.51411223,-1.0555866,1.5516776,-0.6805233,1.0,0.0,-0.6805233,-1.0559527,80200.0
18104,-0.2775492,0.02488464,0.1210816,1.022628,0.0,0.0,0.0,0.12382143,409100.0
7589,1.2882162,-0.8161989,-1.0213981,-0.09022189,0.0,0.0,-0.0,0.09215246,112500.0
9056,-0.11752352,0.58560985,-1.0213981,0.18082952,1.0,0.0,0.18082952,-0.18469892,113500.0
19450,-0.11752352,-0.12063241,1.5516776,0.18446748,1.0,0.0,0.18446748,0.28623405,110500.0
12801,0.51411223,0.73409164,1.5516776,-1.27295,1.0,0.0,-1.27295,-1.975208,60900.0
2592,-0.8433539,1.0218168,1.1032661,-0.65378195,0.0,1.0,-0.0,-0.7212955,92600.0
2224,-0.2775492,0.7244628,0.73212504,0.9008508,1.0,0.0,0.9008508,0.6595354,150900.0
8809,-1.9958508,-2.2172585,-1.0213981,2.1389573,0.0,1.0,0.0,-2.1847267,500001.0
8045,0.67012244,0.900134,-1.0213981,0.46224904,0.0,0.0,0.0,-0.47214028,200500.0
8154,0.67012244,-0.093776986,-1.0213981,0.5195414,0.0,0.0,0.0,-0.53065854,232800.0
9535,-0.11752352,-1.2469589,1.5516776,-0.99277,1.0,0.0,-0.99277,-1.540459,72800.0
17033,0.041660286,0.89570993,0.1210816,-0.67486644,0.0,1.0,-0.0,-0.08171391,323800.0
16079,1.5178846,-0.9373835,0.1210816,0.21684135,0.0,1.0,0.0,0.026255498,340800.0
5151,0.8254944,-0.5379354,-1.0213981,-1.7957352,0.0,0.0,-0.0,1.8341604,97900.0
4396,1.1345036,-1.2292655,-1.0213981,-0.22735776,0.0,0.0,-0.0,0.23222278,185000.0
9582,-1.4989794,-0.82822245,1.5516776,-0.40324095,1.0,0.0,-0.40324095,-0.62569994,118300.0
17266,0.4358511,-0.35421735,0.73212504,0.43988022,0.0,1.0,0.0,0.32204732,364000.0
2609,-0.037821658,-0.60256106,1.1032661,-0.8896322,0.0,0.0,-0.0,-0.9815011,75600.0
8711,0.5922002,-0.69289744,-1.0213981,0.8176491,0.0,0.0,0.0,-0.83514524,334400.0
8905,0.27877948,0.5881716,-1.0213981,-0.107259385,0.0,0.0,-0.0,0.10955453,347900.0
12086,-1.334286,0.99674994,-1.0213981,0.94210875,1.0,0.0,0.94210875,-0.96226805,267900.0
633,1.1345036,0.9275376,0.1210816,0.3389456,0.0,0.0,0.0,0.041040074,166300.0
2229,-1.0882025,-0.14884171,0.73212504,1.0382541,1.0,0.0,1.0382541,0.76013184,125300.0
18793,-1.2521273,0.5825304,1.1032661,0.63856465,1.0,0.0,0.63856465,0.70450675,171200.0
13466,-0.924826,1.5817939,-1.0213981,-0.93237495,1.0,0.0,-0.93237495,0.952326,105200.0
16248,1.8225651,-1.2578887,1.5516776,-1.1493196,1.0,0.0,-1.1493196,-1.7833736,69900.0
9992,-1.0064436,-1.1780202,1.5516776,-1.0153531,1.0,0.0,-1.0153531,-1.5755006,138800.0
18280,0.12091529,-0.21504928,0.1210816,2.1816394,0.0,0.0,0.0,0.2641564,500001.0
13333,-1.4989794,0.87704605,-1.0213981,0.452527,1.0,0.0,0.452527,-0.46221018,159900.0
12682,-0.19743578,0.40902242,1.5516776,0.8689817,1.0,0.0,0.8689817,1.3483795,142500.0
14055,-0.43834656,1.0097129,1.3600512,-1.1603702,0.0,1.0,-0.0,-1.5781629,135000.0
5345,1.3648887,-0.5607435,-1.0213981,0.83397615,0.0,0.0,0.0,-0.8518216,409800.0
16123,1.7465514,-0.5859703,0.1210816,-0.6443547,0.0,0.0,-0.0,-0.0780195,307100.0
259,0.9802747,-0.5185565,0.1210816,-1.2186902,0.0,0.0,-0.0,-0.14756095,102000.0
17763,0.4358511,-1.2619954,0.1210816,0.02528009,0.0,0.0,0.0,0.0030609537,194500.0
16505,-0.5998577,0.205213,1.5516776,0.054075312,1.0,0.0,0.054075312,0.08390745,134600.0
10170,-0.2775492,-0.051440656,-1.0213981,-0.16185075,0.0,0.0,-0.0,0.16531405,188800.0
14225,-1.1700983,-0.37120184,1.3600512,-0.29175255,0.0,1.0,-0.0,-0.3967984,143800.0
5890,-1.0064436,-0.47710946,-1.0213981,0.38215518,0.0,0.0,0.0,-0.39033255,450000.0
11113,-0.2775492,-0.8780294,-1.0213981,-1.0061136,0.0,0.0,-0.0,1.0276425,225000.0
16389,-0.2775492,-0.11104996,1.5516776,0.03342129,1.0,0.0,0.03342129,0.051859066,106800.0
12907,-0.2775492,1.1024415,1.5516776,1.3631214,1.0,0.0,1.3631214,2.115125,288200.0
31,1.8225651,0.042133514,0.1210816,-1.2928011,0.0,0.0,-0.0,-0.15653443,115200.0
104,0.4358511,1.5609505,0.1210816,-0.5608931,0.0,0.0,-0.0,-0.06791384,335700.0
4631,-0.68086463,-0.2800026,-1.0213981,-1.095241,0.0,0.0,-0.0,1.118677,75000.0
2888,0.5922002,-0.63832134,0.73212504,-1.3910218,1.0,0.0,-1.3910218,-1.018402,55400.0
12884,-1.0064436,0.6530195,1.5516776,-1.2780813,1.0,0.0,-1.2780813,-1.9831702,92900.0
16329,0.12091529,1.1412549,1.5516776,0.9234486,1.0,0.0,0.9234486,1.4328945,133800.0
16174,-1.4989794,-1.9423451,0.1210816,-0.6741807,0.0,0.0,-0.0,-0.08163088,180400.0
2301,-0.2775492,1.3382738,0.73212504,0.07111953,1.0,0.0,0.07111953,0.05206839,89500.0
19561,-2.1623354,1.3456553,1.5516776,0.6976208,1.0,0.0,0.6976208,1.0824826,145900.0
9455,-0.8433539,0.024093084,1.1032661,-0.972867,1.0,0.0,-0.972867,-1.0733312,79200.0
4591,1.0574557,0.26958385,-1.0213981,-1.7868214,0.0,0.0,-0.0,1.8250558,162500.0
19463,-0.35785517,-1.594428,1.5516776,-0.26607656,1.0,0.0,-0.26607656,-0.41286504,149600.0
19374,-0.68086463,-1.7992347,1.5516776,-1.1009661,1.0,0.0,-1.1009661,-1.7083445,156300.0
15192,-1.2521273,1.2123677,1.3600512,1.7634909,0.0,0.0,0.0,2.3984377,362300.0
18105,-0.2775492,0.9369333,0.1210816,1.48543,0.0,0.0,0.0,0.17985824,411300.0
18154,-0.11752352,0.36357844,0.1210816,0.316414,0.0,0.0,0.0,0.038311914,409700.0
4899,1.2882162,-1.4816217,-1.0213981,-1.8578572,0.0,0.0,-0.0,1.8976117,93400.0
7149,1.2882162,-0.49508503,-1.0213981,-0.8851427,0.0,0.0,-0.0,0.904083,180500.0
3216,1.8225651,-0.8499879,0.73212504,-0.97688615,1.0,0.0,-0.97688615,-0.7152028,59100.0
18425,-1.7469116,0.85727614,0.1210816,0.6211885,0.0,0.0,0.0,0.0752145,213100.0
5236,0.5922002,-1.0336634,-1.0213981,-0.99277,0.0,0.0,-0.0,1.0140134,92100.0
1984,-0.8433539,1.5744909,1.5516776,-0.03129933,1.0,0.0,-0.03129933,-0.048566468,141400.0
13021,-0.8433539,1.318474,1.5516776,0.80018324,1.0,0.0,0.80018324,1.2416264,170500.0
16108,0.90295583,0.1590344,0.1210816,0.19213289,0.0,1.0,0.0,0.023263758,297800.0
2957,0.5922002,0.7999832,0.73212504,-0.6593526,1.0,0.0,-0.6593526,-0.48272854,71900.0
2992,0.67012244,-0.75446296,0.73212504,-1.5201566,1.0,0.0,-1.5201566,-1.1129447,53300.0
6986,0.8254944,-0.086067334,-1.0213981,0.69844425,0.0,0.0,0.0,-0.7133896,224300.0
15435,-0.5998577,-0.13997315,1.3600512,0.06610817,0.0,0.0,0.0,0.08991049,213800.0
5177,0.51411223,-0.67572176,-1.0213981,-1.8833153,0.0,0.0,-0.0,1.9236146,89800.0
5803,0.67012244,-1.777579,-1.0213981,-1.3972492,0.0,0.0,-0.0,1.4271476,275000.0
6925,0.5922002,-0.691749,-1.0213981,-0.22825205,0.0,0.0,-0.0,0.2331362,176800.0
4146,0.12091529,0.7535878,-1.0213981,0.32943144,0.0,0.0,0.0,-0.33648065,196400.0
11660,-0.8433539,1.3999583,-1.0213981,0.5967515,0.0,0.0,0.0,-0.60952085,190100.0
4662,1.0574557,-0.5959116,-1.0213981,-1.4717581,0.0,0.0,-0.0,1.503251,214300.0
5876,1.5942142,0.5927664,-1.0213981,0.39864358,0.0,0.0,0.0,-0.40717378,232500.0
14208,-0.11752352,-0.27235332,1.3600512,0.011292691,0.0,1.0,0.0,0.015358638,115800.0
9638,1.1345036,-1.0259598,1.5516776,-0.53152263,1.0,0.0,-0.53152263,-0.82475173,97200.0
18795,0.35740978,0.03901337,1.1032661,-1.3538228,1.0,0.0,-1.3538228,-1.4936268,65800.0
12660,-0.68086463,-0.054783147,1.5516776,-1.6847782,1.0,0.0,-1.6847782,-2.6142325,97500.0
3703,0.35740978,-0.23550846,-1.0213981,-0.2893602,0.0,0.0,-0.0,0.29555196,198900.0
15418,-0.19743578,-0.07415211,1.3600512,0.3142997,0.0,0.0,0.0,0.42746368,142600.0
13306,-0.5190162,0.36661723,-1.0213981,-0.32072166,1.0,0.0,-0.32072166,0.32758448,111800.0
18235,-0.43834656,-0.30604753,0.1210816,0.51231617,0.0,0.0,0.0,0.06203206,293500.0
9120,0.27877948,-0.58156455,-1.0213981,-0.19788016,1.0,0.0,-0.19788016,0.20211442,103500.0
7066,0.4358511,-0.31285757,-1.0213981,-0.037395686,0.0,0.0,-0.0,0.038195882,169000.0
7072,-0.43834656,1.2797148,-1.0213981,-0.030690692,0.0,0.0,-0.0,0.031347413,191800.0
16494,0.5922002,-1.6271932,1.5516776,-0.07794006,1.0,0.0,-0.07794006,-0.12093785,158900.0
5484,0.27877948,0.21343488,-1.0213981,0.96378666,0.0,0.0,0.0,-0.9844098,466700.0
15002,-1.9127636,0.5112334,1.3600512,-1.4739674,0.0,1.0,-0.0,-2.004671,132000.0
12355,-0.5190162,1.6029898,1.3600512,-1.0852445,1.0,0.0,-1.0852445,-1.475988,183900.0
15704,1.8225651,0.6842588,0.1210816,0.45181352,0.0,0.0,0.0,0.0547063,500001.0
18066,-0.037821658,0.46592498,0.1210816,2.2607155,0.0,0.0,0.0,0.27373105,500001.0
14194,-0.037821658,1.4096847,1.3600512,0.030834217,0.0,1.0,0.0,0.04193611,109800.0
1563,-1.9127636,0.11926413,0.1210816,2.2143176,0.0,0.0,0.0,0.2681131,461400.0
9247,-0.037821658,-0.5014632,0.73212504,-1.5787019,1.0,0.0,-1.5787019,-1.1558071,48000.0
8182,0.67012244,-0.24959247,-1.0213981,0.8952385,0.0,0.0,0.0,-0.9143949,240800.0
11567,0.35740978,0.4007707,-1.0213981,0.873175,0.0,0.0,0.0,-0.8918593,211500.0
4827,0.19995128,0.08277937,-1.0213981,-1.2992845,0.0,0.0,-0.0,1.3270867,227800.0
15177,-1.9958508,0.13095856,1.3600512,0.08463927,0.0,0.0,0.0,0.11511374,210100.0
5842,1.0574557,-1.566322,-1.0213981,-0.37284556,0.0,0.0,-0.0,0.38082373,361700.0
14460,0.4358511,0.0041990643,1.3600512,-1.0049474,0.0,1.0,-0.0,-1.3667799,488900.0
7136,0.67012244,-1.1486754,-1.0213981,-0.37284556,0.0,0.0,-0.0,0.38082373,189400.0
19841,-0.35785517,-1.1261617,0.73212504,-0.70606154,1.0,0.0,-0.70606154,-0.51692533,71300.0
10638,-1.0064436,-0.6631959,-1.0213981,0.9472411,0.0,0.0,0.0,-0.9675103,227700.0
7335,0.74788505,-0.5948051,-1.0213981,-0.79231,0.0,0.0,-0.0,0.8092639,178600.0
19875,-0.76203185,-1.4671849,0.73212504,-2.004777,1.0,0.0,-2.004777,-1.4677474,112500.0
16244,1.0574557,-1.9168875,1.5516776,-0.5226544,1.0,0.0,-0.5226544,-0.81099117,55700.0
11320,-0.8433539,-0.20490773,-1.0213981,-0.27766225,0.0,0.0,-0.0,0.28360367,194000.0
6704,0.041660286,0.83635414,-1.0213981,-0.20652121,0.0,0.0,-0.0,0.21094036,163900.0
2664,-0.924826,-0.06654254,1.1032661,-1.1140245,0.0,0.0,-0.0,-1.2290655,101900.0
6047,1.0574557,-0.11104996,-1.0213981,-0.3938221,1.0,0.0,-0.3938221,0.40224913,118100.0
6201,-0.2775492,0.012193088,-1.0213981,-0.26304117,0.0,0.0,-0.0,0.26866975,207400.0
1163,0.8254944,-0.51427144,1.5516776,-1.234887,1.0,0.0,-1.234887,-1.9161465,57600.0
8773,0.27877948,-0.6428264,-1.0213981,0.81018764,0.0,0.0,0.0,-0.82752407,311700.0
7297,0.67012244,-1.4729536,-1.0213981,-0.6968926,0.0,0.0,-0.0,0.71180475,164600.0
14818,0.5922002,-2.715453,1.3600512,-1.3317676,0.0,1.0,-0.0,-1.811272,125000.0
18165,-0.924826,0.5628553,0.1210816,1.22605,0.0,0.0,0.0,0.14845209,362200.0
13837,-1.9127636,0.92320573,-1.0213981,0.20744278,1.0,0.0,0.20744278,-0.21188165,98500.0
10867,-0.924826,1.3681009,-1.0213981,-0.034116805,0.0,0.0,-0.0,0.03484684,116700.0
19103,-1.7469116,1.7045773,0.1210816,1.030876,0.0,0.0,0.0,0.12482012,250500.0
19940,-0.43834656,-0.17483447,0.73212504,-1.0756377,1.0,0.0,-1.0756377,-0.7875013,120100.0
19642,-1.0882025,-1.7992347,1.5516776,-1.3587971,1.0,0.0,-1.3587971,-2.108415,181300.0
19583,-0.924826,-2.2105508,1.5516776,-1.6563927,1.0,0.0,-1.6563927,-2.5701873,79200.0
7746,0.4358511,-0.31578344,-1.0213981,-0.14497416,0.0,0.0,-0.0,0.14807633,220500.0
6057,-1.6641525,3.7900991,-1.0213981,1.2756726,0.0,0.0,0.0,-1.3029695,253900.0
3883,0.51411223,-0.44157955,-1.0213981,1.0916219,0.0,0.0,0.0,-1.1149805,203300.0
20039,-0.19743578,-0.81140316,0.73212504,-1.2823504,1.0,0.0,-1.2823504,-0.93884087,51400.0
6648,1.8225651,0.4031318,-1.0213981,-0.6640668,0.0,0.0,-0.0,0.67827654,205700.0
14532,-1.0882025,1.2889235,1.3600512,0.8398663,0.0,0.0,0.0,1.1422611,180400.0
19558,0.35740978,-1.1659869,1.5516776,-0.7675287,1.0,0.0,-0.7675287,-1.1909571,68000.0
14756,-0.43834656,-0.84392625,1.3600512,-0.79896915,0.0,1.0,-0.0,-1.0866389,153300.0
1536,0.27877948,1.1815023,0.1210816,0.77812165,0.0,0.0,0.0,0.09421621,321200.0
18818,0.90295583,-1.6167421,1.5516776,-0.96834236,1.0,0.0,-0.96834236,-1.5025551,62500.0
9182,-0.43834656,0.98290306,-1.0213981,0.79989374,0.0,0.0,0.0,-0.8170099,202600.0
7019,0.51411223,0.38948563,-1.0213981,0.14771548,0.0,0.0,0.0,-0.1508763,164300.0
15074,0.35740978,-0.24770813,1.3600512,0.65475726,0.0,0.0,0.0,0.89050335,150300.0
9851,0.12091529,-0.3893381,0.1210816,-0.83826375,0.0,0.0,-0.0,-0.10149831,178100.0
1689,-1.9127636,0.95205414,0.1210816,0.8906512,0.0,0.0,0.0,0.10784148,184800.0
15278,-0.5998577,-0.053110912,1.3600512,-0.179056,0.0,1.0,-0.0,-0.24352533,369400.0
12953,-1.0882025,1.5506413,1.5516776,0.18144788,1.0,0.0,0.18144788,0.28154862,143200.0
3537,-0.5998577,2.1247387,-1.0213981,0.1816539,0.0,0.0,0.0,-0.18554094,254200.0
14863,-0.037821658,0.1490261,1.3600512,-0.97362083,0.0,1.0,-0.0,-1.3241742,123800.0
269,1.8225651,0.07672343,0.1210816,-0.24250768,0.0,0.0,-0.0,-0.029363217,156500.0
5448,0.041660286,-0.086067334,-1.0213981,0.097140014,0.0,0.0,0.0,-0.09921862,344200.0
5805,1.7465514,-1.3116193,-1.0213981,-1.594965,0.0,0.0,-0.0,1.6290941,268800.0
1485,-1.6641525,0.95974195,0.1210816,1.2999201,0.0,0.0,0.0,0.1573964,298200.0
18338,1.8225651,-0.13027361,0.1210816,1.3251733,0.0,0.0,0.0,0.1604541,500001.0
2432,1.1345036,-0.38428453,0.73212504,-0.8043456,1.0,0.0,-0.8043456,-0.58888155,93200.0
15136,-1.0064436,1.2372718,1.3600512,0.70737004,0.0,0.0,0.0,0.96205944,178000.0
1772,0.74788505,-1.1222032,0.1210816,-0.6201073,0.0,0.0,-0.0,-0.07508358,104700.0
8646,1.2882162,-0.005457548,-1.0213981,1.376366,0.0,0.0,0.0,-1.4058176,500001.0
13550,1.0574557,-1.8694944,-1.0213981,-0.70092016,1.0,0.0,-0.70092016,0.7159185,67000.0
4052,1.0574557,-0.80661535,-1.0213981,1.7415344,0.0,0.0,0.0,-1.7787998,467600.0
17839,-1.5815074,-1.2360609,0.1210816,1.9478496,0.0,0.0,0.0,0.23584874,441000.0
3213,1.4414437,-0.19848451,0.73212504,-0.35436064,1.0,0.0,-0.35436064,-0.2594363,76100.0
7925,0.19995128,0.52634615,-1.0213981,0.79564095,0.0,0.0,0.0,-0.8126661,194600.0
15660,-0.19743578,-1.4384588,0.1210816,-0.995191,0.0,0.0,-0.0,-0.12049931,500001.0
20294,-0.11752352,0.06529466,-1.0213981,0.5958757,0.0,1.0,0.0,-0.60862625,191100.0
8228,0.51411223,-0.4897835,-1.0213981,-1.7831279,0.0,1.0,-0.0,1.8212833,137500.0
13810,0.041660286,0.3732804,-1.0213981,-0.43385166,1.0,0.0,-0.43385166,0.44313523,69400.0
16901,1.6704355,0.4591588,0.1210816,0.22223015,0.0,1.0,0.0,0.026907982,372200.0
17095,0.5922002,-0.06485679,0.1210816,0.28034055,0.0,1.0,0.0,0.03394408,303100.0
3853,0.35740978,-0.018441001,-1.0213981,0.054294832,0.0,0.0,0.0,-0.05545664,225000.0
1459,-0.19743578,0.43289107,0.1210816,0.977619,1.0,0.0,0.977619,0.11837167,213200.0
7428,0.27877948,-1.0259598,-1.0213981,-1.0246602,0.0,0.0,-0.0,1.046586,155200.0
19360,0.27877948,0.40902242,0.1210816,-0.21437216,0.0,0.0,-0.0,-0.025956523,134100.0
18213,-0.5998577,-0.2647354,0.1210816,1.1606991,0.0,0.0,0.0,0.1405393,470000.0
5560,0.67012244,-0.019256562,-1.0213981,1.354536,0.0,0.0,0.0,-1.3835205,500001.0
7018,0.8254944,-0.59923416,-1.0213981,0.4125547,0.0,0.0,0.0,-0.42138258,166000.0
10614,-1.9127636,0.27936172,-1.0213981,1.8734399,0.0,0.0,0.0,-1.9135278,302500.0
2995,-1.4165713,1.8121449,0.73212504,-0.03472635,1.0,0.0,-0.03472635,-0.025424032,93600.0
6859,0.19995128,0.7504323,-1.0213981,-0.014844095,0.0,0.0,-0.0,0.01516173,305800.0
5657,1.8225651,-0.39541855,-1.0213981,0.97967607,0.0,1.0,0.0,-1.0006392,351900.0
2072,-1.8297834,-0.21320099,0.73212504,-1.6339855,1.0,0.0,-1.6339855,-1.1962817,72000.0
18122,0.27877948,0.63044393,0.1210816,0.70424646,0.0,0.0,0.0,0.085271284,284000.0
18125,-0.43834656,1.0890069,0.1210816,1.697884,0.0,0.0,0.0,0.2055825,412300.0
4812,1.2114224,-0.13115297,-1.0213981,-0.75375736,0.0,0.0,-0.0,0.7698863,193200.0
1780,0.74788505,-1.0906959,0.1210816,-1.613189,0.0,0.0,-0.0,-0.1953275,81700.0
3218,-0.19743578,-1.7652478,0.73212504,-1.4440262,1.0,0.0,-1.4440262,-1.0572078,120800.0
17946,-0.19743578,0.70778596,0.1210816,0.4573949,0.0,0.0,0.0,0.055382106,288300.0
14918,-0.43834656,-0.5121319,1.3600512,0.9383253,0.0,1.0,0.0,1.2761704,171300.0
13385,-1.9958508,1.7965956,-1.0213981,0.73370445,1.0,0.0,0.73370445,-0.7494043,178700.0
13012,-1.1700983,0.8997328,1.5516776,0.5084043,1.0,0.0,0.5084043,0.7888796,143400.0
6572,1.4414437,-0.34330237,-1.0213981,0.05977222,0.0,0.0,0.0,-0.06105123,160700.0
18167,-0.76203185,0.93849194,0.1210816,-0.009938387,0.0,0.0,-0.0,-0.0012033558,311400.0
12314,-1.8297834,-0.85727817,1.3600512,-0.36706823,1.0,0.0,-0.36706823,-0.49923158,173400.0
10335,-1.334286,1.6389676,-1.0213981,2.0389266,0.0,0.0,0.0,-2.0825558,413700.0
